id,id_cliente,id_equipamento,quantidade,horas_uso_diario,dias_uso_mes
2855,516,11,1,1.1,24
2856,516,13,3,11.3,17
2857,517,9,7,11.9,15
2858,517,18,14,5.2,15
2859,517,7,6,8.8,29
2860,517,1,7,5.9,18
2861,517,8,3,10.8,20
2862,517,12,9,10.9,19
2863,518,18,14,4.3,15
2864,518,1,5,12.0,25
2865,518,16,7,10.8,29
2866,518,9,13,10.3,20
2867,518,8,13,13.8,26
2868,518,12,10,10.0,18
2869,518,13,10,4.3,27
2870,518,7,5,6.1,26
2871,519,5,2,6.3,29
2872,519,12,2,9.3,29
2873,519,4,3,2.2,20
2874,519,7,1,11.1,27
2875,519,14,1,7.8,30
2876,520,13,6,12.7,30
2877,520,16,10,10.1,17
2878,520,18,6,11.5,16
2879,520,8,2,8.4,16
2880,521,5,1,10.7,22
2881,521,12,3,8.6,27
2882,521,1,1,3.4,15
2883,521,6,2,4.2,22
2884,521,15,2,5.2,18
2885,522,17,4,1.7,19
2886,522,13,5,11.9,18
2887,522,18,11,9.7,16
2888,523,2,3,5.7,21
2889,523,10,1,8.9,27
2890,523,7,2,5.9,25
2891,524,1,1,8.1,29
2892,524,9,1,1.5,28
2893,524,3,3,6.9,26
2894,524,4,2,4.8,15
2895,524,8,2,11.3,19
2896,524,13,3,6.4,17
2897,524,14,2,11.7,25
2898,525,13,3,4.1,20
2899,525,11,3,7.3,20
2900,525,14,1,4.7,16
2901,525,2,3,4.9,15
2902,525,15,1,1.0,18
2903,526,2,2,10.9,16
2904,526,3,2,8.8,24
2905,526,9,3,13.3,17
2906,526,5,2,9.1,30
2907,526,15,3,3.8,28
2908,526,13,2,13.5,27
2909,526,7,2,12.1,29
2910,527,13,3,6.3,26
2911,527,15,1,7.9,29
2912,527,6,2,3.7,29
2913,527,12,3,9.1,25
2914,527,14,1,3.8,20
2915,528,2,3,6.5,25
2916,528,9,1,8.2,15
2917,528,6,2,13.6,25
2918,528,1,3,8.2,18
2919,528,11,1,8.1,16
2920,528,7,2,12.3,29
2921,528,14,1,2.5,24
2922,529,13,11,6.3,26
2923,529,9,7,7.3,25
2924,529,12,3,6.5,15
2925,529,18,13,6.1,18
2926,529,8,11,5.4,29
2927,530,6,1,8.5,23
2928,530,3,2,6.2,23
2929,530,14,2,4.2,25
2930,530,4,3,9.0,20
2931,530,11,2,7.6,29
2932,530,1,1,3.8,28
2933,530,2,1,13.2,21
2934,530,13,2,6.7,18
2935,531,11,1,9.8,23
2936,531,12,1,10.8,29
2937,531,13,1,11.8,16
2938,531,10,1,12.5,25
2939,531,15,1,6.8,20
2940,532,16,9,10.4,21
2941,532,13,5,7.9,29
2942,532,7,6,1.4,30
2943,532,12,6,3.6,28
2944,532,8,3,4.1,28
2945,532,1,4,13.6,21
2946,532,18,2,7.5,20
2947,532,9,14,11.6,26
2948,533,8,4,4.8,29
2949,533,7,3,3.2,21
2950,533,9,7,6.8,28
2951,533,18,10,2.0,21
2952,533,1,5,12.7,23
2953,533,16,5,1.3,24
2954,533,13,12,11.8,28
2955,533,12,4,13.0,15
2956,534,1,2,4.1,20
2957,534,6,3,13.6,24
2958,534,14,1,8.4,19
2959,534,5,3,10.6,27
2960,535,13,2,9.2,25
2961,535,1,2,6.6,16
2962,535,12,2,3.4,15
2963,535,11,3,5.0,15
2964,535,2,2,4.9,23
2965,535,10,3,4.4,17
2966,536,14,1,8.3,24
2967,536,11,2,3.0,27
2968,536,13,3,8.3,17
2969,536,3,2,2.8,17
2970,536,10,3,6.0,25
2971,536,5,1,4.6,30
2972,536,6,2,4.7,18
2973,537,12,1,9.1,16
2974,537,3,2,9.5,28
2975,537,9,3,4.5,17
2976,538,18,3,13.6,20
2977,538,1,7,6.2,26
2978,538,7,5,3.2,26
2979,538,8,4,12.8,22
2980,538,12,3,3.1,22
2981,539,10,2,12.8,21
2982,539,15,1,3.3,15
2983,539,9,2,7.8,17
2984,539,11,2,6.7,30
2985,539,8,2,7.8,23
2986,539,1,2,8.1,22
2987,539,7,3,3.7,29
2988,540,12,2,1.4,19
2989,540,15,3,10.2,18
2990,540,6,2,5.6,17
2991,540,8,3,1.9,21
2992,541,18,11,8.9,21
2993,541,9,2,13.0,17
2994,541,7,5,4.9,15
2995,541,12,7,4.1,16
2996,541,8,12,3.3,22
2997,541,16,7,12.9,18
2998,541,13,10,8.0,22
2999,541,1,9,8.1,24
3000,542,4,1,3.9,22
3001,542,9,2,10.8,17
3002,542,1,3,4.9,26
3003,543,10,3,6.6,25
3004,543,4,1,5.7,29
3005,543,2,1,8.3,23
3006,543,3,3,7.6,17
3007,543,11,3,3.4,21
3008,543,7,1,7.6,20
3009,543,13,3,11.7,24
3010,543,12,3,12.9,18
3011,544,8,1,9.6,16
3012,544,13,3,5.7,26
3013,544,3,1,13.8,24
3014,544,5,2,12.7,26
3015,544,6,3,4.6,22
3016,544,2,3,4.3,16
3017,544,12,3,12.1,19
3018,544,1,2,2.9,28
3019,545,8,9,4.1,27
3020,545,18,5,13.7,29
3021,545,17,2,4.1,17
3022,546,11,3,4.8,20
3023,546,12,2,4.5,26
3024,546,4,3,5.5,22
3025,546,9,3,3.4,22
3026,546,3,2,5.2,22
3027,546,13,2,10.3,29
3028,546,10,2,13.5,17
3029,546,6,3,10.6,26
3030,547,16,3,10.0,27
3031,547,13,14,3.3,19
3032,547,9,14,5.9,18
3033,547,12,6,11.3,27
3034,547,8,9,12.4,22
3035,547,18,4,10.7,16
3036,547,1,3,13.3,17
3037,548,3,2,8.0,27
3038,548,6,3,4.4,18
3039,548,4,2,13.1,25
3040,548,11,2,7.7,27
3041,549,9,1,9.8,24
3042,549,13,1,5.5,24
3043,549,6,3,8.4,25
3044,549,11,1,9.5,22
3045,549,14,2,7.0,27
3046,549,7,3,9.5,24
3047,550,13,11,5.0,16
3048,550,8,12,6.0,22
3049,550,9,10,11.5,26
3050,550,18,11,11.7,27
3051,551,16,5,7.5,28
3052,551,18,3,4.4,25
3053,551,8,6,9.4,29
3054,551,17,10,9.8,19
3055,551,13,8,11.3,25
3056,552,1,5,5.1,27
3057,552,18,9,3.1,20
3058,552,16,11,11.6,27
3059,552,9,8,12.1,18
3060,552,13,3,1.2,16
3061,553,12,14,13.2,15
3062,553,9,3,3.1,24
3063,553,16,11,6.6,26
3064,553,8,2,5.0,18
3065,554,13,8,6.3,30
3066,554,1,2,13.2,26
3067,554,9,4,8.2,15
3068,554,16,3,5.8,23
3069,554,12,11,6.3,29
3070,554,8,13,5.8,21
3071,554,7,2,4.5,23
3072,555,8,2,1.9,23
3073,555,11,1,7.6,19
3074,555,13,2,7.2,19
3075,555,10,3,4.7,19
3076,556,10,1,12.7,22
3077,556,3,1,6.5,28
3078,556,14,1,6.0,22
3079,556,8,2,4.8,28
3080,557,18,7,1.1,22
3081,557,9,9,9.1,16
3082,557,16,11,11.4,26
3083,557,1,8,8.8,21
3084,558,9,2,5.2,22
3085,558,10,1,3.7,26
3086,558,12,1,4.9,30
3087,558,14,2,7.1,29
3088,558,5,1,5.3,22
3089,559,13,3,12.2,22
3090,559,8,4,9.0,28
3091,559,7,4,11.2,26
3092,559,16,4,4.1,17
3093,560,17,6,12.3,18
3094,560,8,10,6.3,20
3095,560,16,3,11.6,29
3096,561,1,2,5.2,20
3097,561,10,2,12.1,25
3098,561,3,1,3.1,21
3099,561,13,2,7.6,25
3100,561,11,2,13.2,23
3101,562,1,3,2.1,27
3102,562,5,1,6.3,26
3103,562,11,3,4.9,21
3104,562,8,2,4.3,16
3105,563,8,3,1.7,17
3106,563,9,2,9.6,24
3107,563,1,12,10.3,30
3108,563,18,8,13.2,28
3109,563,7,4,5.5,19
3110,563,13,2,10.2,15
3111,564,15,3,13.4,21
3112,564,10,2,12.1,24
3113,564,14,3,9.0,17
3114,564,2,3,9.5,26
3115,564,13,3,8.7,22
3116,564,6,3,13.9,20
3117,564,12,1,2.7,16
3118,564,1,2,13.6,16
3119,565,16,8,12.8,17
3120,565,12,13,13.0,21
3121,565,8,2,6.9,20
3122,565,18,7,8.2,18
3123,566,2,1,5.9,17
3124,566,4,2,4.0,23
3125,566,7,3,8.2,27
3126,566,5,3,5.2,19
3127,566,13,1,10.7,18
3128,566,9,1,5.9,18
3129,566,12,2,2.5,15
3130,567,1,11,8.9,22
3131,567,12,13,14.0,20
3132,567,16,10,2.6,19
3133,567,8,9,8.1,27
3134,567,18,11,4.4,27
3135,567,13,6,99.0,27
3136,568,7,1,8.1,22
3137,568,10,1,10.4,24
3138,568,8,3,1.9,25
3139,568,9,3,4.2,27
3140,568,5,2,3.7,24
3141,568,13,3,8.0,24
3142,568,6,3,1.9,19
3143,568,1,1,3.1,21
3144,569,16,11,5.9,27
3145,569,18,10,12.5,16
3146,569,12,12,10.1,16
3147,569,9,4,7.9,27
3148,570,14,2,11.5,19
3149,570,6,3,6.1,29
3150,570,3,3,10.3,15
3151,570,5,3,7.5,21
3152,570,15,3,4.5,29
3153,570,13,3,13.7,29
3154,570,4,2,6.4,28
3155,571,12,2,2.9,19
3156,571,10,1,3.9,18
3157,571,5,1,13.4,29
3158,571,7,1,11.5,28
3159,571,2,2,3.8,22
3160,571,4,1,5.1,17
3161,572,7,3,5.1,18
3162,572,13,1,10.5,30
3163,572,11,3,2.0,30
3164,572,14,2,4.2,15
3165,572,12,3,3.5,29
3166,572,5,2,5.3,15
3167,572,9,3,3.4,21
3168,572,15,3,1.2,21
3169,573,12,6,7.3,28
3170,573,8,6,10.2,27
3171,573,16,14,7.9,16
3172,573,9,11,4.3,15
3173,573,13,12,4.4,27
3174,573,18,2,2.4,18
3175,573,7,4,3.7,17
3176,573,1,4,3.8,22
3177,574,18,12,10.6,25
3178,574,9,2,4.3,26
3179,574,12,10,9.2,16
3180,574,8,8,12.4,26
3181,574,16,14,13.5,18
3182,575,10,1,4.5,25
3183,575,7,2,2.6,22
3184,575,11,3,7.0,17
3185,575,12,2,12.0,29
3186,575,1,2,11.6,18
3187,575,4,2,3.4,16
3188,575,6,3,12.0,18
3189,575,8,1,9.3,30
3190,576,13,2,6.1,24
3191,576,9,3,13.5,23
3192,576,15,3,3.9,17
3193,576,10,3,13.7,16
3194,576,1,3,6.5,30
3195,576,14,1,10.1,19
3196,577,6,3,7.6,18
3197,577,2,3,11.6,19
3198,577,4,3,12.9,24
3199,577,8,3,10.4,27
3200,577,1,1,11.4,24
3201,578,18,12,4.0,18
3202,578,16,2,12.8,25
3203,578,7,9,13.4,26
3204,578,1,4,7.1,26
3205,578,13,8,11.2,24
3206,578,12,7,2.9,15
3207,579,8,12,10.4,18
3208,579,12,3,10.9,17
3209,579,16,8,5.8,24
3210,579,1,3,2.6,26
3211,580,4,3,2.8,21
3212,580,13,1,7.2,19
3213,580,7,2,11.5,28
3214,580,6,1,13.0,30
3215,580,15,3,3.3,25
3216,580,9,2,4.2,16
3217,580,1,1,8.3,30
3218,581,4,3,9.1,18
3219,581,14,1,12.2,25
3220,581,11,-2,4.6,25
3221,581,3,1,3.7,19
3222,581,9,2,12.9,30
3223,581,2,3,6.6,21
3224,581,1,1,12.1,29
3225,582,4,3,5.7,18
3226,582,15,1,13.7,18
3227,582,2,1,3.9,29
3228,582,6,3,9.9,19
3229,582,7,1,1.4,17
3230,583,13,2,6.2,19
3231,583,8,3,13.5,23
3232,583,11,3,1.1,29
3233,583,12,2,9.6,27
3234,583,10,3,1.4,20
3235,584,7,3,4.5,16
3236,584,12,3,3.6,15
3237,584,6,2,1.3,21
3238,584,10,3,10.4,26
3239,584,11,3,13.8,27
3240,585,16,10,4.5,23
3241,585,18,8,13.3,21
3242,585,17,-2,6.8,16
3243,585,8,7,4.6,27
3244,585,13,4,3.8,26
3245,586,6,1,11.0,26
3246,586,15,1,6.3,24
3247,586,4,2,2.8,23
3248,586,8,2,3.0,23
3249,587,12,2,12.8,28
3250,587,16,9,4.4,22
3251,587,7,14,8.1,21
3252,587,18,7,12.0,29
3253,587,9,6,11.7,15
3254,587,8,9,13.8,20
3255,588,11,1,3.7,22
3256,588,6,1,3.3,16
3257,588,9,3,13.1,16
3258,588,1,1,9.2,18
3259,589,6,1,4.7,15
3260,589,9,2,8.0,26
3261,589,11,1,6.5,30
3262,590,7,13,6.3,27
3263,590,18,3,4.8,30
3264,590,12,11,11.2,20
3265,590,1,8,8.3,17
3266,590,9,11,11.6,28
3267,590,16,6,11.8,26
3268,590,8,6,3.4,20
3269,591,18,7,1.4,25
3270,591,9,4,9.4,29
3271,591,16,5,9.8,22
3272,591,1,8,10.0,15
3273,592,16,7,6.4,28
3274,592,17,2,7.1,24
3275,592,13,14,5.0,30
3276,592,8,7,9.9,18
3277,592,18,4,5.5,16
3278,593,15,1,4.2,24
3279,593,7,1,11.0,24
3280,593,8,3,11.9,29
3281,593,4,3,9.7,29
3282,593,1,3,10.1,18
3283,593,2,1,10.3,15
3284,593,14,2,7.5,17
3285,593,12,1,5.0,24
3286,594,14,2,11.8,21
3287,594,9,1,13.9,18
3288,594,10,3,13.7,23
3289,594,13,2,7.0,21
3290,594,2,3,11.3,22
3291,594,11,3,13.1,18
3292,594,1,1,1.2,21
3293,595,13,4,9.4,18
3294,595,1,2,10.4,27
3295,595,12,9,7.1,15
3296,595,16,13,11.0,21
3297,596,5,3,6.1,25
3298,596,1,2,2.0,17
3299,596,8,1,12.2,22
3300,596,15,1,6.3,25
3301,597,5,3,8.5,29
3302,597,13,3,5.1,20
3303,597,4,3,10.9,24
3304,598,5,3,6.7,27
3305,598,2,3,3.3,24
3306,598,3,1,6.5,17
3307,598,1,3,6.6,27
3308,598,13,3,4.9,26
3309,598,12,2,13.3,16
3310,599,2,3,6.9,24
3311,599,13,1,6.0,27
3312,599,15,1,11.7,15
3313,599,5,1,10.0,28
3314,599,6,3,8.0,25
3315,599,12,2,8.4,18
3316,599,3,3,1.4,23
3317,600,9,14,11.1,26
3318,600,1,4,1.5,29
3319,600,12,8,5.9,15
3320,600,13,4,3.9,15
3321,600,8,6,10.0,16
3322,600,16,11,1.6,17
3323,600,7,7,2.6,16
3324,600,18,3,7.2,27
3325,601,15,2,1.5,27
3326,601,4,1,11.5,19
3327,601,13,2,5.8,21
3328,601,12,3,12.2,15
3329,601,3,1,5.8,20
3330,602,13,2,12.7,30
3331,602,8,3,2.9,17
3332,602,14,1,9.8,24
3333,602,4,2,6.5,29
3334,603,15,2,1.5,23
3335,603,12,3,8.9,30
3336,603,13,2,2.0,23
3337,603,14,3,13.9,17
3338,603,5,3,13.5,21
3339,603,10,2,13.2,25
3340,603,1,1,7.8,28
3341,604,14,3,5.4,30
3342,604,7,1,13.0,23
3343,604,10,1,4.7,17
3344,604,9,2,11.1,18
3345,605,2,2,1.8,20
3346,605,12,2,4.4,25
3347,605,1,2,2.6,21
3348,605,6,2,6.7,30
3349,605,5,3,11.4,18
3350,605,13,1,3.9,30
3351,606,4,2,2.3,19
3352,606,11,3,11.0,26
3353,606,14,1,1.5,26
3354,606,8,1,7.4,16
3355,606,12,2,6.9,21
3356,606,1,3,9.2,23
3357,606,7,2,3.2,17
3358,607,13,2,7.5,21
3359,607,10,3,13.4,30
3360,607,1,1,3.2,20
3361,607,8,3,13.6,29
3362,607,5,1,6.3,19
3363,608,1,3,1.8,28
3364,608,18,14,13.9,30
3365,608,16,6,12.1,27
3366,608,8,6,8.6,20
3367,609,7,1,2.0,16
3368,609,4,2,1.6,21
3369,609,1,3,13.8,23
3370,609,15,1,10.3,23
3371,609,11,2,4.1,19
3372,609,12,2,5.6,20
3373,609,5,2,1.9,23
3374,609,2,1,6.1,24
3375,610,11,3,5.7,17
3376,610,12,1,9.2,23
3377,610,6,1,10.8,23
3378,610,15,2,4.0,16
3379,610,10,2,3.9,25
3380,611,8,13,12.4,20
3381,611,1,10,7.4,20
3382,611,13,5,6.2,27
3383,611,7,13,11.7,25
3384,611,16,6,7.8,21
3385,611,9,2,1.8,29
3386,612,18,6,5.4,27
3387,612,16,6,9.5,21
3388,612,9,7,5.4,17
3389,612,13,6,9.8,25
3390,613,11,3,9.6,23
3391,613,13,1,12.0,29
3392,613,14,3,8.8,30
3393,613,5,2,3.4,16
3394,613,6,3,12.6,22
3395,613,10,1,6.3,28
3396,613,12,1,12.1,26
3397,613,7,2,2.9,29
3398,614,8,1,8.7,16
3399,614,10,1,10.5,27
3400,614,9,2,12.4,25
3401,615,7,1,4.5,25
3402,615,12,3,12.1,30
3403,615,14,3,9.2,21
3404,615,13,3,10.2,22
3405,615,9,2,11.9,16
3406,616,7,11,6.0,22
3407,616,12,14,12.6,26
3408,616,8,14,5.8,26
3409,616,1,4,7.0,15
3410,616,13,9,5.3,23
3411,616,16,12,9.5,15
3412,616,18,10,12.4,26
3413,617,17,14,4.6,16
3414,617,16,12,4.2,15
3415,617,13,9,1.2,29
3416,617,8,3,5.9,20
3417,617,18,11,13.4,19
3418,618,18,7,5.5,26
3419,618,1,9,10.4,28
3420,618,8,12,9.9,26
3421,618,9,9,6.8,23
3422,618,13,2,13.8,18
3423,618,12,14,7.4,24
3424,618,7,11,3.2,15
3425,618,16,5,9.4,29
3426,619,7,3,7.8,24
3427,619,3,2,10.3,22
3428,619,14,2,11.3,21
3429,619,11,3,5.5,26
3430,620,1,4,11.5,19
3431,620,9,9,4.5,18
3432,620,12,8,2.6,28
3433,620,16,9,13.9,24
3434,620,13,10,8.5,19
3435,620,18,2,7.6,28
3436,620,7,5,7.1,24
3437,621,7,3,6.2,27
3438,621,9,2,5.8,23
3439,621,15,1,4.6,18
3440,621,4,2,3.0,21
3441,621,1,2,8.0,16
3442,621,5,1,2.4,19
3443,622,1,1,5.4,30
3444,622,3,1,13.0,18
3445,622,4,3,6.6,19
3446,622,10,2,8.2,29
3447,622,14,3,6.3,22
3448,622,6,1,12.3,25
3449,622,11,3,3.1,30
3450,623,12,3,7.6,28
3451,623,11,3,3.6,28
3452,623,14,3,8.0,23
3453,623,2,2,6.3,26
3454,623,4,2,13.7,23
3455,623,3,2,1.2,25
3456,623,8,1,12.6,17
3457,623,6,1,12.4,22
3458,624,16,11,7.8,25
3459,624,17,6,5.0,23
3460,624,18,14,10.3,18
3461,624,8,8,3.4,21
3462,624,13,5,3.9,23
3463,625,4,1,5.5,22
3464,625,15,2,7.3,17
3465,625,12,3,4.1,22
3466,625,11,1,6.8,26
3467,626,18,2,6.1,18
3468,626,7,11,7.6,24
3469,626,12,7,9.2,19
3470,626,1,2,6.9,16
3471,626,13,6,11.5,29
3472,627,5,1,11.2,27
3473,627,12,1,3.8,25
3474,627,6,3,1.9,23
3475,627,9,3,10.1,19
3476,627,14,1,12.6,17
3477,627,1,2,9.4,19
3478,628,13,2,10.6,28
3479,628,4,3,10.9,21
3480,628,11,1,6.4,23
3481,628,14,3,12.5,22
3482,628,2,3,11.7,18
3483,628,15,3,1.2,26
3484,628,10,1,11.6,23
3485,628,5,1,8.5,23
3486,629,13,2,6.1,27
3487,629,2,1,13.0,26
3488,629,11,1,5.5,15
3489,629,1,3,9.5,30
3490,630,14,3,4.2,15
3491,630,9,1,7.6,26
3492,630,12,2,12.8,19
3493,630,3,3,8.0,28
3494,631,1,13,6.6,20
3495,631,8,14,7.5,28
3496,631,9,3,13.0,17
3497,631,16,3,11.1,19
3498,631,7,6,5.8,26
3499,631,13,5,7.3,29
3500,631,18,2,13.5,30
3501,632,2,3,6.5,20
3502,632,8,3,12.6,17
3503,632,3,2,8.9,28
3504,632,6,2,7.5,22
3505,632,13,3,13.2,22
3506,632,9,1,3.1,20
3507,632,15,3,12.2,15
3508,632,11,3,12.0,18
3509,633,13,13,8.3,27
3510,633,8,13,3.7,20
3511,633,7,10,10.6,21
3512,633,9,7,5.5,29
3513,634,7,9,9.7,15
3514,634,12,10,13.2,22
3515,634,8,13,4.1,28
3516,634,13,2,10.9,25
3517,634,16,7,3.3,26
3518,634,18,11,9.9,22
3519,635,16,14,13.0,28
3520,635,18,12,10.7,30
3521,635,8,4,4.3,20
3522,635,13,10,13.5,15
3523,635,17,2,8.9,18
3524,636,5,1,3.4,16
3525,636,13,2,2.3,18
3526,636,10,1,5.0,28
3527,636,2,2,5.8,23
3528,636,15,1,13.3,17
3529,637,5,3,1.3,15
3530,637,2,2,9.3,20
3531,637,15,3,8.6,21
3532,637,3,2,6.8,18
3533,637,14,3,7.4,21
3534,638,7,2,1.2,17
3535,638,1,3,2.2,19
3536,638,9,2,11.4,30
3537,638,13,1,10.0,23
3538,638,6,1,5.7,21
3539,638,11,3,2.0,26
3540,639,8,3,5.5,30
3541,639,17,10,6.1,29
3542,639,16,10,7.1,22
3543,639,18,5,2.5,18
3544,640,16,3,8.4,16
3545,640,8,9,5.8,20
3546,640,18,7,9.5,19
3547,640,17,14,2.8,25
3548,641,4,3,8.6,20
3549,641,13,3,11.0,16
3550,641,1,1,12.7,28
3551,641,10,2,3.8,26
3552,641,8,2,9.7,24
3553,641,15,2,1.7,28
3554,642,1,2,9.3,24
3555,642,18,4,3.7,15
3556,642,16,9,10.7,15
3557,642,9,9,12.7,16
3558,642,8,9,5.7,21
3559,642,13,14,9.6,29
3560,642,7,12,4.5,25
3561,642,12,3,10.2,26
3562,643,13,1,12.1,15
3563,643,15,1,3.7,26
3564,643,10,1,9.8,15
3565,644,9,9,10.5,30
3566,644,8,3,2.6,17
3567,644,18,14,10.8,17
3568,644,7,5,12.3,23
3569,645,6,3,2.0,22
3570,645,5,1,3.3,17
3571,645,1,3,7.7,23
3572,645,12,1,9.8,21
3573,645,15,3,7.6,21
3574,645,11,1,8.2,29
3575,645,14,1,2.0,28
3576,645,2,3,4.2,27
3577,646,18,9,9.3,18
3578,646,7,3,6.6,29
3579,646,16,14,7.3,27
3580,646,9,10,11.3,19
3581,647,13,2,6.3,27
3582,647,6,2,6.3,23
3583,647,10,3,7.0,26
3584,647,15,2,5.5,27
3585,647,7,3,6.5,25
3586,648,13,10,11.3,30
3587,648,1,6,12.6,17
3588,648,12,3,11.2,15
3589,648,16,8,3.5,18
3590,648,7,10,4.4,15
3591,648,18,12,4.5,30
3592,648,8,4,7.7,21
3593,648,9,14,10.9,19
3594,649,13,5,9.7,28
3595,649,9,5,8.5,24
3596,649,12,10,4.9,28
3597,649,1,7,10.6,28
3598,649,18,4,6.3,18
3599,650,18,13,3.0,18
3600,650,9,8,3.3,19
3601,650,12,11,9.0,27
3602,650,1,12,6.1,15
3603,650,7,11,2.1,28
3604,650,8,2,6.2,30
3605,651,7,2,13.5,29
3606,651,10,3,11.8,30
3607,651,14,1,13.8,19
3608,652,13,2,3.2,15
3609,652,6,3,1.4,28
3610,652,9,3,8.6,21
3611,653,11,3,5.4,23
3612,653,14,1,3.5,21
3613,653,5,1,7.1,16
3614,654,5,3,6.1,22
3615,654,1,2,4.0,16
3616,654,13,3,1.2,20
3617,654,2,2,9.4,26
3618,654,10,2,10.9,15
3619,654,4,3,9.1,23
3620,654,11,2,7.9,21
3621,654,14,1,8.4,15
3622,655,12,1,1.5,23
3623,655,15,1,11.9,19
3624,655,7,2,11.8,18
3625,655,4,3,12.6,26
3626,655,13,1,10.3,23
3627,656,13,13,1.4,30
3628,656,17,6,9.2,15
3629,656,18,9,5.2,22
3630,656,8,11,8.2,18
3631,656,16,14,4.0,24
3632,657,9,1,6.7,29
3633,657,5,2,3.3,20
3634,657,4,3,5.6,21
3635,658,14,2,11.3,15
3636,658,15,2,6.8,21
3637,658,12,2,3.1,26
3638,659,11,3,1.5,22
3639,659,14,1,7.1,28
3640,659,10,2,8.5,20
3641,659,15,1,6.9,23
3642,659,9,2,7.1,27
3643,659,8,3,6.7,16
3644,660,13,2,13.0,18
3645,660,3,1,5.9,26
3646,660,5,3,11.3,27
3647,660,4,2,12.7,16
3648,660,9,1,10.6,21
3649,661,1,7,3.4,17
3650,661,18,5,5.5,26
3651,661,8,12,9.7,26
3652,661,16,3,2.2,16
3653,661,13,10,2.2,20
3654,661,7,3,1.1,29
3655,661,12,10,5.3,16
3656,661,9,9,9.9,23
3657,662,13,2,12.5,15
3658,662,10,1,9.4,26
3659,662,3,1,8.3,25
3660,662,2,1,12.3,22
3661,662,6,1,5.6,29
3662,662,1,1,1.5,15
3663,662,11,2,7.9,24
3664,663,16,10,11.6,22
3665,663,18,4,1.8,28
3666,663,13,4,11.3,19
3667,664,1,1,9.5,20
3668,664,11,2,4.7,22
3669,664,10,1,8.8,18
3670,664,8,3,10.7,27
3671,664,15,1,9.4,30
3672,664,14,3,1.3,22
3673,665,13,2,6.6,26
3674,665,17,13,7.1,15
3675,665,16,5,10.6,21
3676,665,8,13,3.6,26
3677,666,18,5,3.4,21
3678,666,8,12,10.6,20
3679,666,9,8,8.4,19
3680,666,7,4,3.5,16
3681,666,1,9,8.5,22
3682,667,3,3,4.8,19
3683,667,8,2,6.2,15
3684,667,4,2,1.4,25
3685,667,7,2,8.9,23
3686,667,13,3,9.6,16
3687,668,13,3,10.7,16
3688,668,18,11,5.4,24
3689,668,8,4,8.7,27
3690,668,17,3,3.7,22
3691,668,16,3,9.9,23
3692,669,11,1,7.0,24
3693,669,4,3,7.9,26
3694,669,3,2,11.5,19
3695,669,14,3,7.0,18
3696,669,10,1,8.9,27
3697,670,8,6,7.3,19
3698,670,7,13,4.3,26
3699,670,1,7,3.2,15
3700,670,16,8,12.7,26
3701,670,18,5,12.7,16
3702,670,12,14,8.0,17
3703,671,4,1,13.6,26
3704,671,7,1,5.7,22
3705,671,14,1,4.8,20
3706,672,8,12,13.2,18
3707,672,13,12,6.2,28
3708,672,12,2,7.9,19
3709,672,18,9,13.9,22
3710,672,7,10,4.6,24
3711,673,1,8,11.3,25
3712,673,12,4,2.5,23
3713,673,9,9,12.7,23
3714,673,7,2,9.9,26
3715,673,13,9,2.1,25
3716,673,16,12,8.9,16
3717,673,8,12,8.1,22
3718,673,18,10,7.5,17
3719,674,9,4,2.4,25
3720,674,12,12,13.2,18
3721,674,16,10,1.5,26
3722,674,8,5,1.0,22
3723,674,13,5,1.3,16
3724,675,1,4,11.0,23
3725,675,12,12,1.7,29
3726,675,9,5,10.4,29
3727,675,13,9,6.3,24
3728,675,8,3,5.7,21
3729,675,16,12,7.2,16
3730,675,7,6,4.3,16
3731,676,6,3,13.5,23
3732,676,11,3,13.8,26
3733,676,7,3,2.5,30
3734,676,15,3,2.4,28
3735,677,10,1,12.7,22
3736,677,14,3,9.4,24
3737,677,15,3,1.4,30
3738,677,3,1,2.3,30
3739,678,4,1,3.6,25
3740,678,5,1,3.0,17
3741,678,15,3,12.3,28
3742,678,6,3,4.2,18
3743,679,5,1,8.9,18
3744,679,14,1,10.4,29
3745,679,11,2,6.0,15
3746,679,13,3,4.6,30
3747,679,3,2,5.7,22
3748,679,15,2,12.2,21
3749,679,8,1,99.0,18
3750,680,8,11,7.5,19
3751,680,7,9,10.0,17
3752,680,1,12,5.5,21
3753,680,9,14,10.8,17
3754,680,18,5,3.8,27
3755,680,13,13,5.8,21
3756,680,16,10,8.7,28
3757,681,6,1,4.9,27
3758,681,5,2,7.4,24
3759,681,3,3,13.8,28
3760,681,8,1,8.3,20
3761,681,4,2,13.0,24
3762,682,8,13,3.1,20
3763,682,18,11,5.2,24
3764,682,17,5,1.1,23
3765,682,13,14,3.9,15
3766,683,13,2,7.4,16
3767,683,7,12,2.7,15
3768,683,12,14,5.5,17
3769,683,8,9,12.1,19
3770,683,18,6,4.6,22
3771,683,9,3,9.8,28
3772,684,16,5,9.1,18
3773,684,13,11,2.9,27
3774,684,12,2,9.1,21
3775,684,7,2,4.2,16
3776,684,9,5,7.0,19
3777,684,8,5,5.4,29
3778,684,1,7,5.3,20
3779,685,10,3,4.8,27
3780,685,11,1,12.2,21
3781,685,2,1,5.8,30
3782,685,14,3,5.2,24
3783,685,12,2,1.3,23
3784,685,3,1,1.4,23
